LinVel: x,y,z,AngVel: x,y.1,z.1,time,name
0.45764650000000007,-1.231377,-0.2851947,-1.504481,-1.187557,-3.069092,1.555731,femur.R
-1.675303,0.6967384,0.12144160000000001,0.7812835,0.5850846,-2.1704179999999997,2.0577799999999997,femur.R
1.429994,-0.5212905,-0.16573859999999999,-0.7966159,-0.6442786,-1.271744,3.577557,femur.R
2.1885125,-1.586993,-0.40706420000000004,-2.192375,-1.9207919999999998,-4.374837,4.089487999999999,femur.R
2.947031,-1.1443510000000001,-0.5088545999999999,-1.9905990000000002,-1.1593209999999998,-2.6611290000000003,4.597568,femur.R
1.365103,-0.4746189,0.02570017,-0.276511,-0.4641853,-1.252157,5.106799,femur.R
-3.110009,1.133429,-0.02591767,0.8610085999999999,-1.22599765,-2.9226799999999997,6.641951,femur.R
-0.27478099999999994,-1.67662,-0.22032240000000003,-1.82675,-1.9878099999999999,-4.593203,7.150146,femur.R
2.560447,-0.9107373,-0.41040379999999993,-1.634838,-1.068314,-2.2847169999999997,7.662947999999999,femur.R
0.6714479999999999,-1.330689,-0.3524285,-1.727341,-1.285514,-3.2831269999999995,8.171892,femur.R
-1.217551,0.5193021,0.11631849999999999,0.6431228,0.4254005,-1.8653525999999998,8.672464,femur.R
0.5067778000000001,-0.2114956,-0.2045791,-0.6218258000000001,-0.3132758,-0.44757820000000004,10.19192,femur.R
1.9426900000000002,-0.6895891,-0.0514528,-0.6021368,-0.6687049,-1.7739029999999998,11.717030000000001,femur.R
-2.837598,1.157961,0.1994743,-0.3837124,-1.20170845,-2.86399,12.22253,femur.R
-0.4645285000000001,-1.468545,-0.19436470000000003,-1.6051790000000001,-1.7347119999999998,-3.954077,13.76123,femur.R
2.9474169999999997,-1.0177370000000001,-0.4326299,-1.772564,-1.213869,-2.6195150000000003,14.26583,femur.R
1.2200474,-1.389881,-0.4318112,-1.9554900000000002,-1.353805,-3.3923870000000003,14.766470000000002,femur.R
-0.5073222,0.24040170000000002,0.12595630000000002,0.46434079999999994,0.17936329999999998,0.45274490000000006,15.27214,femur.R
